ID,QUIZ: Financial Aid Requirement,Career Action Plan Check-In 1,Career Action Plan Check-In 2,Career Action Plan Check-In 3,Part 1 of Final Project - Interview Professional Approval,Part 2 of Final Project: Informational Interview,Week 1: To-DO Points Submission,Week 2: To-DO Points Submission,Week 3: To-DO Points Submission,Week 4: To-DO Points Submission,Week 5: To-DO Points Submission,Week 6: To-DO Points Submission,Week 7: To-DO Points Submission,Week 8: To-DO Points Submission,Week 9: To-DO Points Submission,Week 10: To-DO Points Submission,Week 11: To-DO Points Submission,Week 12: To-DO Points Submission,Week 13: To-DO Points Submission,1st Points Deadline Activity Assignment,2nd Points Deadline Activity Assignment,Final Earned To-DO Points Running Total (Max 30),Assignment 1: Networking with a Purpose,Assignment 2: The Optimized Resume,Assignment 3: Communicating Your Brand,In-Class LIVE Lecture Assignment for Attendance,Week 2 Quiz,Week 3 Quiz,Week 4 Quiz,Week 5 Quiz,Week 6 Quiz,Week 7 Quiz,Week 8 Quiz,Week 9 Quiz,Week 11 Quiz,Week 13 Quiz,Final Points,Final Score,Final Grade
4405208,9.95,5,5,5,0,40,,,,,5,10,,,,,,10,10,15,15,30,30,5,29,30,5,5,5,5,5,5,5,5,5,5,238.95,95.58,A
4449233,9.75,5,5,5,10,40,,,,,,10,15,,,10,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,249.75,99.9,A
4512219,9.38,5,5,5,10,10,,,10,20,,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,219.38,87.75,B
4433967,10,5,5,5,10,40,,,,,5,,10,,,,,,15,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4509814,10,5,5,5,10,40,,,,,,10,5,,,10,,,10,15,15,30,30,5,29,30,4,5,5,5,5,5,5,5,4,5,247,98.8,A
4451533,9.38,5,5,5,10,40,,5,5,10,,,,,,,10,,,15,15,30,30,5,29,30,4.67,5,5,5,5,5,4,5,5,5,247.04,98.82,A
4419576,10,5,5,5,0,40,,,10,,20,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,0,5,5,5,235,94,A
4423574,10,5,5,5,10,40,,,,,,,5,,,,,,20,0,15,15,30,5,0,30,5,5,5,5,5,5,5,5,5,5,205,82,B
4453755,9.88,5,5,5,10,40,,,,5,,5,5,5,,5,,,,15,0,15,30,5,18,30,5,5,5,5,5,5,5,5,5,5,222.88,89.15,B+
4373170,9.88,5,5,5,10,40,,,,,,10,10,,,,10,,,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,248.88,99.55,A
4480534,9.63,5,5,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,5,5,5,5,5,5,0,5,5,0,59.63,23.85,F
4426965,9.88,5,5,5,0,40,,,,,,15,,,10,,,5,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,239.88,95.95,A
4427775,9.88,5,5,0,10,40,,,,,,,,,,,,,15,0,15,15,0,2.5,22.5,30,5,5,5,5,5,5,5,4,5,5,188.88,75.55,C
4418778,10,5,5,5,10,40,,,10,,,,5,,5,,5,5,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4429245,10,5,5,5,10,40,,,,10,10,,,,,10,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,4,5,249,99.6,A
4417070,10,5,5,5,10,40,,,,,10,5,,,10,,10,,,15,15,30,22.5,5,30,30,5,4,5,5,5,5,0,5,5,5,236.5,94.6,A
4514349,10,5,5,0,0,40,,,,,10,10,,,,,,,20,15,15,30,30,5,30,30,4,5,5,5,5,5,4,5,5,5,233,93.2,A
4466909,9.38,5,0,0,10,40,,,5,,5,5,,,5,,,5,5,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,239.38,95.75,A
4444208,10,5,5,5,10,40,,,,,5,5,,,,,,,,0,0,0,30,5,29,30,5,5,5,5,5,5,5,2,0,5,211,84.4,B
4417183,8.75,5,5,5,10,40,,,,,,20,,,,,,,10,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,247.75,99.1,A
4404318,9.75,5,5,5,10,40,,,10,,,,10,,,,10,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,4,5,5,248.75,99.5,A
4415982,9.38,5,5,5,10,40,0,,,,,,15,,,,5,,10,15,15,30,30,5,29,0,5,3,5,5,5,5,5,5,5,5,216.38,86.55,B
4464270,10,5,5,5,10,40,,10,,,,5,,,,,5,,10,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,249,99.6,A
4520438,10,5,5,5,10,0,,,20,,,,,,10,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,4,5,209,83.6,B
4358143,10,5,0,0,10,0,,,,,,20,,,,,10,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,200,80,B
4452216,10,5,5,5,0,40,,10,5,,,,,,5,,10,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,4,5,5,239,95.6,A
4459960,10,5,5,0,10,40,,,,,,,20,5,,5,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,245,98,A
4466318,9.25,5,5,5,10,30,10,,10,,,5,5,,,,,,,15,15,30,30,5,29,30,4,5,5,5,5,3,3,5,5,5,233.25,93.3,A
4418165,10,5,5,5,10,40,,,,,,15,,,,,,,,15,0,15,30,5,30,30,4,5,5,5,5,5,5,5,5,5,234,93.6,A
4457733,9.69,5,5,5,0,0,,,,,,,,,,,,,,0,0,0,30,5,30,30,5,5,5,5,5,4,5,4,5,4,166.69,66.68,D
4413904,9.38,5,5,5,10,40,,,,,,15,,,,,10,,5,15,15,30,30,5,29,30,4,5,5,5,5,5,5,5,4,5,246.38,98.55,A
4421412,9.75,5,5,0,10,40,10,,,,,20,,,,,,,,15,15,30,30,5,30,30,5,5,5,4,5,5,5,5,5,5,243.75,97.5,A
4420492,10,5,5,5,10,40,,5,,,5,,15,,,5,,,,15,15,30,30,0,30,30,5,5,5,5,5,5,5,5,5,5,245,98,A
4507863,10,5,5,5,10,40,,20,,,,,10,,,,,,,15,15,30,24,5,30,30,5,5,5,5,5,5,5,5,5,5,244,97.6,A
4423400,9.88,5,5,5,10,0,,15,,,,,,,5,,5,5,,15,15,30,30,0,30,30,5,5,5,5,5,5,5,5,5,5,204.88,81.95,B
4428086,9,5,5,5,10,40,,5,,,,10,,5,,10,,,,15,15,30,30,5,0,30,5,5,5,5,5,5,5,5,5,0,214,85.6,B
4403182,10,5,5,5,10,40,,,,,15,,,,,,,,,15,0,15,30,5,30,30,4.67,4,5,0,5,5,5,5,5,5,228.67,91.47,A
4510956,10,5,0,0,10,40,,,,10,,10,,,,,10,,,15,15,30,30,0,30,30,5,5,5,5,5,4,4,5,5,5,233,93.2,A
4419496,10,5,5,5,10,40,,10,20,,,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4411081,9.88,5,5,5,10,40,,,,,,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,249.88,99.95,A
4462604,10,5,5,5,10,40,,,10,,,,10,,,,15,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4460549,10,5,5,0,10,40,10,,5,,,5,,5,,5,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,245,98,A
4403692,9.63,5,0,5,10,40,,,,,,5,5,,,,,,5,0,0,0,30,5,0,30,3.33,5,5,5,5,5,5,5,5,5,182.96,73.18,C
4405293,10,5,5,0,10,40,,,,,,,20,,,,,,10,15,15,30,30,5,29,30,5,5,5,5,5,5,4,5,5,5,243,97.2,A
4411092,9.75,5,5,0,0,0,,,,,,,15,,,,20,,,15,15,30,30,5,30,30,5,5,5,4,5,5,5,5,5,5,193.75,77.5,C
4419001,10,5,5,5,10,40,,30,,,,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,4,4,5,5,3,5,246,98.4,A
4466863,9.88,5,5,5,10,40,,,20,,,,,,10,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,3,5,247.88,99.15,A
4366390,10,5,5,0,0,40,,,,,,,,,,,,,,0,0,0,0,0,21.5,30,4.67,5,5,5,5,5,5,5,5,5,161.17,64.47,D
4508339,9.94,5,5,0,10,0,,10,,,,5,,,,10,,,5,15,15,30,30,5,18,30,5,5,5,5,5,5,3,5,5,5,190.94,76.38,C
4480971,8.63,5,5,5,10,40,,,,,,10,10,,,10,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,248.63,99.45,A
4422925,10,5,5,5,10,40,,10,,,,5,,,5,,10,,,15,15,30,30,5,30,30,4,5,5,5,5,5,5,5,4,5,248,99.2,A
4415971,9.75,5,5,5,10,40,,,,,10,,10,,,,,,20,15,15,30,30,1.25,30,30,5,5,5,5,5,5,5,5,5,5,246,98.4,A
4416737,10,5,5,5,0,0,,,,,5,,10,,,,,5,10,15,15,30,30,5,29,30,5,5,5,4,5,5,5,5,5,5,198,79.2,C+
4419554,10,5,5,5,10,40,,20,10,,,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4424094,4.94,5,5,5,10,40,,,,,,10,10,,,,,,10,15,15,30,0,5,30,30,3.67,5,5,5,5,5,5,5,5,5,213.6,85.44,B
4478489,10,5,5,5,10,40,10,,10,10,,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4409035,9.38,5,5,5,10,40,,,10,5,15,5,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,249.38,99.75,A
4508255,10,5,5,0,10,40,,,,,,10,10,,,,,,10,15,15,30,30,5,29,30,5,5,5,5,5,4,4,4,5,5,241,96.4,A
4481896,8.88,5,5,5,10,40,,,,,,,15,,,,,,15,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,247.88,99.15,A
4514351,9.88,5,5,0,10,0,,,5,5,5,5,,,5,,5,,,15,15,30,30,5,0,30,5,5,5,5,5,5,5,5,3,4,171.88,68.75,D+
4394824,9.94,5,0,5,10,0,,,,,,,15,,,,,10,5,15,15,30,30,0,29,30,5,5,5,5,0,5,5,4,0,5,187.94,75.18,C
4384063,9.75,5,0,0,10,0,,,,,,,,,,,,,,0,0,0,0,5,0,0,5,5,5,4,5,4,5,5,5,5,77.75,31.1,F
4463274,10,5,5,5,10,40,,5,,20,5,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4477593,10,5,5,5,10,40,10,,,5,5,10,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4380918,10,5,5,5,10,40,,,,,,20,,,,,,,10,15,15,30,30,5,30,0,5,5,5,5,5,5,5,5,4,5,219,87.6,B
4466258,9.69,5,0,5,10,40,,,,,,,20,,,,,,,15,0,15,30,5,30,0,5,5,5,5,5,5,5,5,5,5,199.69,79.88,C+
4425528,10,5,5,5,10,40,,,10,10,,,,,,10,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4331200,9.88,5,5,5,10,0,,,,10,,10,,,,,,10,,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,208.88,83.55,B
4266509,8.63,5,3.75,0,10,0,,,,,,25,,,,,,,,15,0,15,15,5,0,30,4,0,5,5,5,5,5,5,4,0,130.38,52.15,F
4405075,10,5,5,5,10,40,,10,0,10,,,,,,10,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4447329,10,5,5,0,0,40,,,,,,10,5,,,,10,,5,15,15,30,30,0,0,30,5,4,5,5,5,5,5,4,5,5,198,79.2,C+
4506420,10,5,5,5,10,0,,10,,,20,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,4,5,209,83.6,B
4385132,10,5,5,5,10,40,,,,,20,10,,,,,,,,15,15,30,30,5,30,30,4,5,5,5,5,5,4,5,4,0,242,96.8,A
4379744,8.31,5,0,0,10,40,,,,,,,,,,,,,,0,0,0,30,5,30,30,5,4,5,5,5,5,4,5,4,5,205.31,82.13,B
4426865,10,5,5,5,10,40,,,,5,,15,5,5,,5,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4252045,7.13,5,5,3.75,0,40,,,,,,,,,,,,,,0,0,0,22.5,3.75,30,30,5,5,5,5,5,5,5,5,5,5,197.13,78.85,C+
4449497,9.81,5,5,5,10,40,,,10,,10,,,,,,,,10,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,249.81,99.93,A
4467950,10,5,5,5,10,0,,20,,,,10,,,,,,,,15,15,30,30,0,30,30,5,5,5,5,4,5,5,5,5,5,204,81.6,B
4473785,10,5,5,5,10,40,,,,,,10,10,,10,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4426213,10,5,5,5,0,0,,,,,,20,,,,,,,10,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,3,5,198,79.2,C+
4510336,10,5,0,0,10,40,,10,,,20,,,,,,,,,15,15,30,30,5,30,30,5,4,5,5,5,5,5,4,5,5,238,95.2,A
4461324,9.69,5,5,5,0,40,5,10,,5,5,,,,,5,,5,,15,15,30,30,5,29,30,5,5,5,5,5,5,4,5,5,5,237.69,95.08,A
4382241,9.75,5,5,5,10,40,,10,,,,5,,,,,,10,5,15,15,30,30,0,30,30,5,5,5,5,5,5,5,5,5,5,244.75,97.9,A
4480097,9.63,5,5,5,0,40,,,,,,,,,,,,,,0,0,0,30,5,30,0,5,5,5,5,5,5,5,5,5,5,179.63,71.85,C
4384625,10,5,5,5,10,40,,,,,10,5,,,,,,,20,15,15,30,30,5,30,30,5,5,5,5,5,5,5,4,5,5,249,99.6,A
4417019,10,5,5,5,10,40,,,,,,,,,,,,,,0,0,0,30,5,30,30,5,5,5,5,5,5,5,5,5,5,220,88,B+
4466451,0,5,5,5,10,30,,,10,,,10,,,,,10,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,230,92,A
4374428,10,5,5,5,0,40,,,,,10,10,,5,,,5,,,15,15,30,30,5,30,30,5,5,5,0,5,5,4,0,5,5,229,91.6,A
4510586,9.5,5,5,2.5,0,0,,10,20,,,,,,,,,,,15,15,30,30,5,22.5,30,5,5,5,5,5,5,5,4,0,5,183.5,73.4,C
4426215,10,5,5,5,10,40,,10,20,,,,,,,,,,,15,15,30,22.5,5,30,30,5,5,5,5,5,5,5,5,5,5,242.5,97,A
4437361,10,5,5,5,10,40,,,10,10,,,,,10,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4468573,9.38,5,5,5,0,0,,10,,,,,5,,,,5,5,5,15,15,30,30,0,30,30,5,5,5,5,0,0,0,4,5,5,178.38,71.35,C
4507660,10,5,5,5,10,40,,,,10,10,10,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,4,5,249,99.6,A
4423505,10,5,5,5,10,40,,,,5,,,10,,,10,,,5,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,4,5,249,99.6,A
4501989,9.88,5,5,5,10,40,,30,,,,,,,,,,,,15,15,30,30,5,30,30,4,5,5,5,5,5,5,5,5,5,248.88,99.55,A
4400976,10,5,5,5,10,40,10,10,,10,,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4419438,10,5,5,5,10,40,,,,20,,,10,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,4,4,4,5,5,247,98.8,A
4426761,10,5,5,5,10,0,,10,,,,,5,5,,10,,,,15,15,30,30,5,30,0,5,5,5,5,5,5,5,5,5,5,180,72,C
4449196,10,5,5,5,10,40,,,10,,5,,,,,,,5,10,15,15,30,24,5,30,30,5,5,5,5,5,5,5,5,5,5,244,97.6,A
4423826,10,5,5,5,10,40,,,,,,5,5,,10,,,,5,0,15,15,30,5,30,30,5,5,5,5,5,5,5,5,5,5,235,94,A
4403704,10,5,5,5,10,40,,,,,,,,,,,,,,0,0,0,30,5,30,30,5,5,5,5,5,5,4,5,5,5,219,87.6,B
4423061,10,5,5,5,0,0,,,,,,,15,,,,,,20,15,15,30,30,5,30,30,4.67,5,5,5,5,5,4,5,5,5,198.67,79.47,C+
4407706,9.5,5,5,0,10,40,,,,10,20,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,244.5,97.8,A
4427430,10,5,5,5,10,40,,,,,,,5,,,,,,15,0,15,15,30,5,29,30,5,5,5,5,5,5,5,5,5,5,234,93.6,A
4457800,10,5,5,5,10,40,,,,,30,,,,,,,,,15,15,30,30,5,30,30,5,4,5,5,5,5,5,5,4,5,248,99.2,A
4461742,9,5,5,5,10,40,,10,,,,,10,10,,10,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,3,5,247,98.8,A
4423975,9.88,5,5,5,10,40,,,,,,,15,,10,,,,10,15,15,30,30,5,30,30,5,5,5,5,0,4,4,5,5,5,242.88,97.15,A
4419517,10,5,5,5,10,40,,,10,,,,10,,5,,5,,,15,15,30,30,5,18,30,4,5,5,5,5,5,4,5,5,5,236,94.4,A
4435063,9.19,5,5,5,10,40,,5,,,0,10,,,5,5,,5,,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,248.19,99.28,A
4510268,10,5,5,5,10,40,,10,,,5,5,,,,10,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4422806,10,5,5,5,10,0,,,,,,,15,,,,,,15,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,209,83.6,B
4472258,10,5,5,5,10,40,,,,,10,,5,,,,,,20,15,15,30,30,5,15,30,5,5,5,5,5,5,5,5,5,5,235,94,A
4460629,10,5,5,5,0,40,,,,,,,15,,,,,,15,15,15,30,22.5,0,30,30,4,5,5,5,5,5,5,5,5,5,226.5,90.6,A
4421406,9.75,5,5,5,10,40,,,,10,,20,,,,,,,,15,15,30,30,5,30,30,5,5,5,4,5,5,5,5,5,5,248.75,99.5,A
4422703,10,5,5,5,10,40,,,,,,,,,,,,,15,0,15,15,30,5,18,0,5,4,5,5,5,5,5,5,5,5,192,76.8,C
4467954,9.56,5,5,5,10,40,,,,,,20,,,,,,,10,15,15,30,30,5,0,30,5,5,5,5,5,5,5,5,5,5,219.56,87.83,B
4408059,10,5,5,5,10,40,10,20,,,,,,,,,,,,15,15,30,30,5,30,30,4,5,5,5,5,5,5,5,5,5,249,99.6,A
4419769,9.94,5,5,5,10,40,,15,,10,10,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,1,5,5,5,245.94,98.38,A
4415834,9.94,5,5,5,0,30,,,,,,5,10,,,,,,15,15,15,30,30,5,7.5,30,5,5,5,0,5,5,5,4,5,5,201.44,80.58,B
4427991,10,5,5,5,10,0,,,,,,,15,,,,,,20,15,15,30,0,5,30,30,5,5,5,5,5,5,4,4,5,5,178,71.2,C
4379016,10,5,5,5,10,40,,,10,10,,,,,10,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,4,5,5,249,99.6,A
4479822,10,5,5,5,10,0,,10,,,,5,,,5,,,10,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,210,84,B
4482962,10,5,5,0,0,40,,,,,,,,,,,,,15,0,15,15,22.5,5,30,30,5,5,5,0,5,4,4,4,5,5,204.5,81.8,B
4470685,10,5,5,5,10,40,,,20,10,,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,249,99.6,A
4455091,9.94,5,5,5,0,0,,,,,20,10,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,199.94,79.98,C+
4445965,10,5,5,5,10,40,,,10,,10,,,,,10,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4420764,10,5,5,5,10,40,,20,,,,,,,,,,,10,15,15,30,30,5,30,30,5,5,5,5,5,5,0,5,5,5,245,98,A
4508773,9.5,5,5,5,10,40,,,20,,,,,,,10,,,,15,15,30,30,5,0,30,5,5,5,5,5,0,5,5,5,5,214.5,85.8,B
4446984,10,5,5,0,10,40,,10,,,,,5,,,,,15,,15,15,30,30,0,30,30,5,5,5,5,5,5,5,5,5,5,240,96,A
4509264,10,5,5,5,10,40,,,20,,,,,,10,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4438442,9.64,5,0,0,0,30,,,10,,,,10,,,10,,,,15,15,30,22.5,3.75,21.5,30,5,5,5,5,5,4,5,5,5,5,201.39,80.56,B
4405195,8.89,5,5,0,0,40,,,,,,15,,,,,,,15,15,15,30,30,0,30,0,5,4,0,5,5,5,0,5,5,5,187.89,75.16,C
4425192,10,5,5,5,10,40,,,,,,,,,,,,,,0,0,0,30,5,29,30,5,5,5,5,5,5,5,5,4,5,218,87.2,B
4481146,9.75,5,5,5,10,40,,,10,,,10,,,,,,,10,15,15,30,22.5,5,30,30,5,5,5,5,5,5,5,5,5,5,242.25,96.9,A
4473156,9.75,5,5,5,10,40,,,10,,10,,,,10,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,249.75,99.9,A
4388643,8.13,5,5,3.75,0,0,,,,,,5,10,,,5,,10,,15,15,30,30,5,29,30,4.67,5,5,5,5,5,5,5,5,5,195.54,78.22,C+
4418007,10,5,5,5,10,40,,10,,,,,10,,,,,,10,15,15,30,30,5,29,30,5,5,5,5,5,5,5,5,4,5,248,99.2,A
4478556,10,5,3.75,5,10,40,,,,10,,5,5,,10,,,,,15,15,30,30,5,30,30,5,5,5,5,5,4,5,5,5,5,247.75,99.1,A
4466629,10,5,5,5,10,40,10,,20,,,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4420036,10,5,5,5,10,40,,,10,5,5,10,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4365333,9.5,5,0,5,10,40,,,,,10,,5,,,,,,,15,0,15,30,0,0,30,5,5,5,5,0,5,5,5,5,5,189.5,75.8,C
4506342,9.63,5,5,5,0,40,,,,,20,10,,,,,,,,15,15,30,30,0,0,30,5,4,5,5,5,5,4,4,5,5,201.63,80.65,B
4375455,9.75,5,5,5,10,40,,10,,,,5,,,,15,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,4,5,248.75,99.5,A
4407929,9.19,5,5,5,10,40,,,,,,15,,,,10,,,10,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,248.19,99.28,A
4476328,10,5,5,5,10,40,,,,,,,20,,,,,,10,15,15,30,30,5,18,30,5,5,5,5,5,5,5,5,5,5,238,95.2,A
4421977,9.5,5,5,5,10,40,,,,,10,10,,,,,,,10,15,15,30,30,5,30,30,5,5,5,5,5,4,4,4,4,5,245.5,98.2,A
4473447,10,5,5,5,10,40,,,,,,15,,,,,,10,5,15,15,30,30,5,30,30,5,4,5,5,5,5,5,4,5,5,248,99.2,A
4510249,9.88,5,0,5,0,40,,,,,,,10,,,,,,,0,0,0,0,0,10.5,30,5,5,5,5,5,5,4,5,5,5,149.38,59.75,F
4426889,10,5,5,0,10,40,,,,,,15,,,,,,,20,15,15,30,30,5,30,30,5,5,5,5,5,5,5,0,0,5,235,94,A
4446068,10,5,5,0,10,40,,10,,5,,,,,10,5,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,245,98,A
4145356,10,5,2.5,5,10,40,,,,10,,,5,,,,,,,15,0,15,30,5,15,30,5,5,5,5,5,5,3,5,5,5,215.5,86.2,B
4466021,9.25,5,5,5,10,40,,,,10,10,,,,,,,,10,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,4,5,247.25,98.9,A
4476850,10,5,5,5,0,40,,,,,,10,10,,10,,,,,15,15,30,30,5,30,30,4,5,5,5,5,5,5,5,3,5,237,94.8,A
4404340,9.94,5,5,5,10,40,,10,10,,,,,,,10,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,3,5,247.94,99.18,A
4418614,10,5,5,5,10,40,,30,,,,,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,4,5,5,249,99.6,A
4476351,9.5,5,5,5,10,40,,,,,,,20,,,,,,10,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,4,5,248.5,99.4,A
4511647,9.44,5,5,5,0,0,,,20,10,,,,,,,,,,15,15,30,30,5,30,30,3.67,5,5,5,5,5,5,5,5,5,198.1,79.24,C+
4478181,9.75,5,5,5,10,0,,,,,,,,,,,,,,0,0,0,30,5,21.5,30,4.67,5,5,5,5,5,5,5,5,5,170.92,68.37,D+
4422839,10,5,5,5,10,40,,,,,,10,5,,,,,,15,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4400702,9.63,5,5,0,10,40,,10,,,,10,,,,10,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,243.63,97.45,A
4444921,10,5,5,5,10,40,10,10,5,,,,,,,,10,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4477622,9.5,5,5,5,0,40,,,,,,,15,,,,,,10,15,0,15,30,5,30,30,5,4,5,5,4,4,5,5,5,4,220.5,88.2,B+
4417898,9.88,5,5,5,10,40,,,,,,10,10,,,,10,,,15,15,30,30,5,30,30,5,5,5,5,5,5,4,5,5,5,248.88,99.55,A
4448205,9.06,5,5,0,0,40,,,,,,,,,,,10,,10,0,15,15,30,5,30,30,4,5,5,5,5,5,4,5,5,5,217.06,86.83,B
4440633,10,5,5,5,10,0,,10,10,,,,,,,,,,10,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,210,84,B
4423025,10,5,5,5,10,40,,,,,,5,10,,,,10,5,,15,15,30,22.5,3.75,30,30,0,5,5,5,5,5,4,5,5,5,235.25,94.1,A
4465484,9.69,5,5,0,10,40,,,,,,15,,,,,10,,10,15,15,30,30,5,29,30,5,5,5,5,5,5,5,5,5,5,243.69,97.48,A
4415860,10,5,5,5,10,40,,,,,,30,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,4,5,5,5,5,249,99.6,A
4335950,10,5,5,5,10,40,,10,,,5,5,,,,,,,,15,0,15,30,5,30,30,5,5,5,5,5,5,4,5,5,5,234,93.6,A
4344377,9.88,5,5,5,0,40,,,10,5,,,,,,,10,10,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,0,5,5,234.88,93.95,A
4425860,9.63,5,5,5,0,40,,,,,,10,,,,,,,,0,0,0,30,0,30,30,5,5,5,5,5,5,4,5,5,5,203.63,81.45,B
4465056,10,5,5,5,10,40,,,,,10,5,,,5,,,,,15,15,30,30,5,30,30,5,5,5,5,5,4,5,5,5,5,249,99.6,A
4464567,10,5,5,5,10,40,10,5,,10,,5,,,,,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,250,100,A
4419445,9.25,5,0,5,10,40,,,,,,,15,,,,,,20,15,15,30,15,5,0,30,5,5,5,0,5,5,4,5,5,5,193.25,77.3,C
4476603,10,5,5,5,10,40,,,,10,,,5,,,,,5,,15,0,15,30,5,30,30,5,5,5,5,5,5,5,5,5,5,235,94,A
4473276,9.94,5,5,5,10,40,,,,,25,,,,,5,,,,15,15,30,30,5,30,30,5,5,5,5,5,5,5,5,5,5,249.94,99.98,A
4481288,10,5,5,5,10,40,,,,,,,,,10,,,,,0,0,0,30,0,30,30,4.67,5,5,5,5,5,5,5,3,5,212.67,85.07,B
4420342,9.88,5,5,5,10,40,,,,,5,,5,,,5,,,15,0,15,15,30,5,30,30,5,5,5,5,5,5,4,5,4,5,232.88,93.15,A
